AB_category	sample	sum_abund	country	rank	max_rank
streptogramin antibiotic	SRR413757merged	2.83940366041969e-07	CHN	0.89041095890411	511
lincosamide	SRS053398	2.08817063098208e-08	USA	0.232876712328767	511
macrolide	SRS053398	9.37448609768676e-10	USA	0.0194931773879142	513
streptogramin antibiotic	SRS053398	7.21201187192609e-10	USA	0.0195694716242661	511
lincosamide	280_287_20111115_FRAG_BC_280_287_F3_281	2.13605495597817e-08	RUS	0.234833659491194	511
macrolide	280_287_20111115_FRAG_BC_280_287_F3_281	6.76727716522903e-08	RUS	0.401559454191033	513
streptogramin antibiotic	280_287_20111115_FRAG_BC_280_287_F3_281	6.48701795893526e-08	RUS	0.434442270058708	511
lincosamide	Tomsk_2014_02_28_1_L02_L03_merg_41_50trimmed_T_F3	1.64413810787956e-07	RUS_HOBL	0.735812133072407	511
macrolide	Tomsk_2014_02_28_1_L02_L03_merg_41_50trimmed_T_F3	1.64291928516698e-07	RUS_HOBL	0.64327485380117	513
streptogramin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_41_50trimmed_T_F3	1.63629803892861e-07	RUS_HOBL	0.704500978473581	511
lincosamide	SRS011586	2.12404953012267e-07	USA	0.823874755381605	511
macrolide	SRS011586	3.90641691524484e-07	USA	0.914230019493177	513
streptogramin antibiotic	SRS011586	3.9045263774068e-07	USA	0.964774951076321	511
lincosamide	SRS019910	1.24509009334977e-08	USA	0.160469667318982	511
macrolide	SRS019910	1.15201768907126e-08	USA	0.130604288499025	513
streptogramin antibiotic	SRS019910	1.13897890484211e-08	USA	0.156555772994129	511
lincosamide	SRS018427	7.46864748115449e-08	USA	0.500978473581213	511
macrolide	SRS018427	7.67943457260511e-08	USA	0.43859649122807	513
streptogramin antibiotic	SRS018427	7.63275994931665e-08	USA	0.487279843444227	511
lincosamide	MH0020_090120	3.26218360569268e-09	EUR	0.0645792563600783	511
macrolide	MH0020_090120	4.52862359403885e-09	EUR	0.0565302144249513	513
streptogramin antibiotic	MH0020_090120	4.52862359403885e-09	EUR	0.0724070450097847	511
lincosamide	105_117_3_20111028_FRAG_BC_105_117_3_F3_105	4.63485906725124e-08	RUS	0.379647749510763	511
macrolide	105_117_3_20111028_FRAG_BC_105_117_3_F3_105	5.00323952165605e-08	RUS	0.333333333333333	513
streptogramin antibiotic	105_117_3_20111028_FRAG_BC_105_117_3_F3_105	4.0424167468311e-08	RUS	0.338551859099804	511
lincosamide	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_70	1.05207930719325e-07	RUS	0.575342465753425	511
macrolide	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_70	1.069194193072e-07	RUS	0.516569200779727	513
streptogramin antibiotic	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_70	1.05852008952768e-07	RUS	0.567514677103718	511
lincosamide	SRS016056	2.98267705417678e-08	USA	0.297455968688845	511
macrolide	SRS016056	6.91219399108416e-08	USA	0.409356725146199	513
streptogramin antibiotic	SRS016056	6.91219399108416e-08	USA	0.457925636007828	511
lincosamide	MH0030_090121	5.7066501609916e-10	EUR	0.0156555772994129	511
macrolide	MH0030_090121	5.7066501609916e-10	EUR	0.01364522417154	513
streptogramin antibiotic	MH0030_090121	5.7066501609916e-10	EUR	0.0156555772994129	511
lincosamide	SRR413578merged	3.3008923631987e-07	CHN	0.933463796477495	511
macrolide	SRR413578merged	5.8114758459846e-07	CHN	0.964912280701754	513
streptogramin antibiotic	SRR413578merged	3.20244754197265e-07	CHN	0.915851272015656	511
lincosamide	MH0049_081223	1.75904205831934e-08	EUR	0.203522504892368	511
macrolide	MH0049_081223	2.90732328285759e-08	EUR	0.243664717348928	513
streptogramin antibiotic	MH0049_081223	2.90732328285759e-08	EUR	0.281800391389432	511
lincosamide	SRR413611merged	5.7617333715035e-08	CHN	0.418786692759295	511
macrolide	SRR413611merged	6.93614438092669e-08	CHN	0.41130604288499	513
streptogramin antibiotic	SRR413611merged	3.30153892617091e-08	CHN	0.309197651663405	511
lincosamide	202_209_20111028_FRAG_BC_202_209_F3_202	5.04276041034103e-08	RUS	0.397260273972603	511
macrolide	202_209_20111028_FRAG_BC_202_209_F3_202	4.90615200411813e-08	RUS	0.331384015594542	513
streptogramin antibiotic	202_209_20111028_FRAG_BC_202_209_F3_202	4.90491404350915e-08	RUS	0.371819960861057	511
lincosamide	SRS056519	7.18991018909404e-09	USA	0.10958904109589	511
macrolide	SRS056519	9.66703784925113e-09	USA	0.115009746588694	513
streptogramin antibiotic	SRS056519	9.64270672625024e-09	USA	0.144814090019569	511
lincosamide	SRR413768merged	2.50519096189924e-07	CHN	0.86692759295499	511
macrolide	SRR413768merged	2.6420129958147e-07	CHN	0.787524366471735	513
streptogramin antibiotic	SRR413768merged	2.52138988387831e-07	CHN	0.839530332681018	511
lincosamide	SRS052697	2.5662821454758e-08	USA	0.273972602739726	511
macrolide	SRS052697	2.38010156512567e-08	USA	0.218323586744639	513
streptogramin antibiotic	SRS052697	2.38010156512567e-08	USA	0.24853228962818	511
lincosamide	SRR413558merged	1.20382463598489e-07	CHN	0.632093933463796	511
macrolide	SRR413558merged	1.19994888186912e-07	CHN	0.54775828460039	513
streptogramin antibiotic	SRR413558merged	1.19284296963635e-07	CHN	0.61252446183953	511
lincosamide	185_210_20111102_FRAG_BC_185_210_F3_191	1.04765204804799e-07	RUS	0.571428571428571	511
macrolide	185_210_20111102_FRAG_BC_185_210_F3_191	1.05699696867859e-07	RUS	0.510721247563353	513
streptogramin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_191	1.04652077447081e-07	RUS	0.561643835616438	511
lincosamide	SRR413595merged	5.30261762341294e-07	CHN	0.984344422700587	511
macrolide	SRR413595merged	5.31481564247325e-07	CHN	0.951267056530214	513
streptogramin antibiotic	SRR413595merged	5.29058928318878e-07	CHN	0.980430528375734	511
lincosamide	SRS024075	1.35692683205353e-07	USA	0.671232876712329	511
macrolide	SRS024075	2.61526958649785e-07	USA	0.785575048732943	513
streptogramin antibiotic	SRS024075	2.61179052343246e-07	USA	0.847358121330724	511
lincosamide	SRS015854	5.82449021267738e-08	USA	0.424657534246575	511
macrolide	SRS015854	1.001209708889e-07	USA	0.500974658869396	513
streptogramin antibiotic	SRS015854	1.001209708889e-07	USA	0.553816046966732	511
lincosamide	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	7.85466493544324e-08	RUS	0.516634050880626	511
macrolide	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	8.66763718851074e-08	RUS	0.456140350877193	513
streptogramin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	8.08331436175266e-08	RUS	0.500978473581213	511
lincosamide	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_98	8.19058122026257e-09	RUS	0.131115459882583	511
macrolide	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_98	1.05965326314026e-08	RUS	0.120857699805068	513
streptogramin antibiotic	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_98	8.69307032855853e-09	RUS	0.129158512720157	511
lincosamide	MH0032_090121	1.08177026803666e-09	EUR	0.0215264187866928	511
macrolide	MH0032_090121	1.5838397974713e-09	EUR	0.0253411306042885	513
streptogramin antibiotic	MH0032_090121	1.25263586595716e-09	EUR	0.0313111545988258	511
lincosamide	SRR413593merged	2.55773862065004e-07	CHN	0.874755381604697	511
macrolide	SRR413593merged	2.67179755913126e-07	CHN	0.791423001949318	513
streptogramin antibiotic	SRR413593merged	2.56288903276578e-07	CHN	0.845401174168297	511
lincosamide	SRR413598merged	1.23754028993653e-07	CHN	0.649706457925636	511
macrolide	SRR413598merged	1.05375365905343e-07	CHN	0.508771929824561	513
streptogramin antibiotic	SRR413598merged	8.91583324748839e-08	CHN	0.520547945205479	511
lincosamide	SRR413740merged	3.77136960062299e-07	CHN	0.954990215264188	511
macrolide	SRR413740merged	3.93511396693301e-07	CHN	0.91812865497076	513
streptogramin antibiotic	SRR413740merged	3.72137401821287e-07	CHN	0.954990215264188	511
lincosamide	SRR413716merged	5.92223747442483e-07	CHN	0.992172211350294	511
macrolide	SRR413716merged	5.94695426100924e-07	CHN	0.970760233918129	513
streptogramin antibiotic	SRR413716merged	5.90273928745935e-07	CHN	0.992172211350294	511
lincosamide	SRS077730	3.88043252686999e-08	USA	0.350293542074364	511
macrolide	SRS077730	8.69207961953232e-08	USA	0.460038986354776	513
streptogramin antibiotic	SRS077730	8.44857826258742e-08	USA	0.50880626223092	511
lincosamide	SRS017191	6.45964250168171e-08	USA	0.452054794520548	511
macrolide	SRS017191	9.08981143798585e-08	USA	0.475633528265107	513
streptogramin antibiotic	SRS017191	6.45702537110089e-08	USA	0.430528375733855	511
lincosamide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T19	1.94329880068656e-07	RUS_HOBL	0.794520547945205	511
macrolide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T19	1.87778837048265e-07	RUS_HOBL	0.692007797270955	513
streptogramin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T19	1.75166335342895e-07	RUS_HOBL	0.726027397260274	511
lincosamide	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	8.40054446548532e-08	RUS	0.532289628180039	511
macrolide	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	8.55954812717772e-08	RUS	0.454191033138402	513
streptogramin antibiotic	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	8.42067824035765e-08	RUS	0.506849315068493	511
lincosamide	SRS055982	1.54971513290943e-07	USA	0.714285714285714	511
macrolide	SRS055982	1.90280241227809e-07	USA	0.693957115009747	513
streptogramin antibiotic	SRS055982	1.90280241227809e-07	USA	0.75146771037182	511
lincosamide	211_251_20111102_FRAG_BC_211_251_F3_216	7.27336290702049e-08	RUS	0.489236790606654	511
macrolide	211_251_20111102_FRAG_BC_211_251_F3_216	8.94413784943637e-08	RUS	0.463937621832359	513
streptogramin antibiotic	211_251_20111102_FRAG_BC_211_251_F3_216	7.13669856810646e-08	RUS	0.465753424657534	511
lincosamide	SRR413745merged	3.5861347017991e-07	CHN	0.947162426614481	511
macrolide	SRR413745merged	4.69010002351899e-07	CHN	0.937621832358674	513
streptogramin antibiotic	SRR413745merged	3.04449104632797e-07	CHN	0.909980430528376	511
lincosamide	kazan5500_2014_03_31_1_L01_16BR_50trimmed_T_F3	2.52915480380089e-07	RUS_HOBL	0.870841487279843	511
macrolide	kazan5500_2014_03_31_1_L01_16BR_50trimmed_T_F3	2.52993080484427e-07	RUS_HOBL	0.769980506822612	513
streptogramin antibiotic	kazan5500_2014_03_31_1_L01_16BR_50trimmed_T_F3	2.51941529718429e-07	RUS_HOBL	0.837573385518591	511
lincosamide	SRR413622merged	1.04476547282985e-07	CHN	0.567514677103718	511
macrolide	SRR413622merged	1.3395910856284e-07	CHN	0.578947368421053	513
streptogramin antibiotic	SRR413622merged	1.04376086803988e-07	CHN	0.559686888454012	511
lincosamide	MH0034_090122	4.54802638885311e-09	EUR	0.0802348336594912	511
macrolide	MH0034_090122	1.15935980014136e-08	EUR	0.132553606237817	513
streptogramin antibiotic	MH0034_090122	1.15935980014136e-08	EUR	0.158512720156556	511
lincosamide	MH0028_090121	1.22975761795388e-07	EUR	0.643835616438356	511
macrolide	MH0028_090121	1.29425137686018e-07	EUR	0.565302144249513	513
streptogramin antibiotic	MH0028_090121	1.19120152603026e-07	EUR	0.610567514677104	511
lincosamide	SRR413772merged	1.81967261043728e-07	CHN	0.765166340508806	511
macrolide	SRR413772merged	1.73701588594881e-07	CHN	0.664717348927875	513
streptogramin antibiotic	SRR413772merged	1.40286137305019e-07	CHN	0.655577299412916	511
lincosamide	T1_T16_20140211_FRAG_BC_T1_T16_F3_T2	2.48356349639901e-08	RUS_HOBL	0.268101761252446	511
macrolide	T1_T16_20140211_FRAG_BC_T1_T16_F3_T2	2.70342284085726e-08	RUS_HOBL	0.235867446393762	513
streptogramin antibiotic	T1_T16_20140211_FRAG_BC_T1_T16_F3_T2	2.35611731563506e-08	RUS_HOBL	0.246575342465753	511
lincosamide	SRR413589merged	1.23530986007221e-07	CHN	0.645792563600783	511
macrolide	SRR413589merged	4.7317356844065e-07	CHN	0.939571150097466	513
streptogramin antibiotic	SRR413589merged	1.13628884049727e-07	CHN	0.587084148727984	511
lincosamide	SRS021948	6.37923503350252e-08	USA	0.446183953033268	511
macrolide	SRS021948	7.14956567249799e-08	USA	0.419103313840156	513
streptogramin antibiotic	SRS021948	7.14956567249799e-08	USA	0.467710371819961	511
lincosamide	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_67	1.46820782326569e-07	RUS	0.698630136986301	511
macrolide	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_67	1.46963022383767e-07	RUS	0.600389863547758	513
streptogramin antibiotic	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_67	1.46525162094823e-07	RUS	0.667318982387476	511
lincosamide	SRS043701	8.79889573141566e-08	USA	0.536203522504892	511
macrolide	SRS043701	8.80995599027713e-08	USA	0.461988304093567	513
streptogramin antibiotic	SRS043701	8.80995599027713e-08	USA	0.516634050880626	511
lincosamide	SRS052027	9.60492200277094e-08	USA	0.551859099804305	511
macrolide	SRS052027	1.62919569684604e-07	USA	0.641325536062378	513
streptogramin antibiotic	SRS052027	1.62899891584445e-07	USA	0.702544031311155	511
lincosamide	SRS018133	3.76542879699997e-08	USA	0.342465753424658	511
macrolide	SRS018133	3.66910900312876e-08	USA	0.288499025341131	513
streptogramin antibiotic	SRS018133	3.66910900312876e-08	USA	0.318982387475538	511
lincosamide	SRR413628merged	1.60661161400157e-07	CHN	0.726027397260274	511
macrolide	SRR413628merged	1.59633088069375e-07	CHN	0.637426900584795	513
streptogramin antibiotic	SRR413628merged	1.46173834305409e-07	CHN	0.665362035225049	511
lincosamide	280_287_20111115_FRAG_BC_280_287_F3_286	3.28072720179359e-08	RUS	0.317025440313112	511
macrolide	280_287_20111115_FRAG_BC_280_287_F3_286	5.11535707071147e-08	RUS	0.341130604288499	513
streptogramin antibiotic	280_287_20111115_FRAG_BC_280_287_F3_286	3.25213810128365e-08	RUS	0.303326810176125	511
lincosamide	SRS014979	1.82401298527582e-07	USA	0.767123287671233	511
macrolide	SRS014979	1.26031142121799e-07	USA	0.559454191033138	513
streptogramin antibiotic	SRS014979	1.26031142121799e-07	USA	0.63013698630137	511
lincosamide	SRS013521	1.80790448006674e-07	USA	0.759295499021526	511
macrolide	SRS013521	1.80683304747697e-07	USA	0.680311890838207	513
streptogramin antibiotic	SRS013521	1.80683304747697e-07	USA	0.737769080234834	511
lincosamide	SRS078176	1.65718987323383e-07	USA	0.737769080234834	511
macrolide	SRS078176	1.659477021334e-07	USA	0.647173489278752	513
streptogramin antibiotic	SRS078176	1.63749537712925e-07	USA	0.706457925636008	511
lincosamide	SRS014459	9.71154086786683e-08	USA	0.555772994129158	511
macrolide	SRS014459	9.50615502293453e-08	USA	0.49317738791423	513
streptogramin antibiotic	SRS014459	9.46965899929767e-08	USA	0.544031311154599	511
lincosamide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br04	1.3671070091168e-07	RUS_HOBL	0.673189823874755	511
macrolide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br04	2.74026916798443e-07	RUS_HOBL	0.797270955165692	513
streptogramin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br04	2.69416436372914e-07	RUS_HOBL	0.86105675146771	511
lincosamide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br05	2.0914540517906e-07	RUS_HOBL	0.814090019569472	511
macrolide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br05	2.48382872559072e-07	RUS_HOBL	0.764132553606238	513
streptogramin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br05	2.35712769495498e-07	RUS_HOBL	0.823874755381605	511
lincosamide	SRR413629merged	1.72355415175522e-07	CHN	0.749510763209393	511
macrolide	SRR413629merged	2.34292865442036e-07	CHN	0.754385964912281	513
streptogramin antibiotic	SRR413629merged	2.31762569646638e-07	CHN	0.818003913894325	511
lincosamide	SRR413707merged	2.8397396616153e-07	CHN	0.908023483365949	511
macrolide	SRR413707merged	3.11037799870595e-07	CHN	0.844054580896686	513
streptogramin antibiotic	SRR413707merged	3.0044369287214e-07	CHN	0.904109589041096	511
lincosamide	SRS053335	1.83322718665039e-07	USA	0.774951076320939	511
macrolide	SRS053335	2.23651299429372e-07	USA	0.742690058479532	513
streptogramin antibiotic	SRS053335	2.23388778640999e-07	USA	0.806262230919765	511
lincosamide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br02	1.08691872144707e-07	RUS_HOBL	0.585127201565558	511
macrolide	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br02	1.48888108601875e-07	RUS_HOBL	0.606237816764133	513
streptogramin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br02	1.47559865340408e-07	RUS_HOBL	0.669275929549902	511
lincosamide	Tomsk_2014_02_28_1_L01_09_50trimmed_T_F3	2.63066539576841e-07	RUS_HOBL	0.88454011741683	511
macrolide	Tomsk_2014_02_28_1_L01_09_50trimmed_T_F3	2.83106854758141e-07	RUS_HOBL	0.816764132553606	513
streptogramin antibiotic	Tomsk_2014_02_28_1_L01_09_50trimmed_T_F3	2.63639921081407e-07	RUS_HOBL	0.851272015655577	511
lincosamide	SRR413562merged	2.76597491311018e-07	CHN	0.900195694716243	511
macrolide	SRR413562merged	2.78877071100795e-07	CHN	0.810916179337232	513
streptogramin antibiotic	SRR413562merged	2.6389334186728e-07	CHN	0.853228962818004	511
lincosamide	SRS063040	8.16263922399455e-08	USA	0.526418786692759	511
macrolide	SRS063040	1.27044781955149e-07	USA	0.56140350877193	513
streptogramin antibiotic	SRS063040	1.26775055529018e-07	USA	0.634050880626223	511
lincosamide	MH0013_081120	1.46902596309485e-08	EUR	0.178082191780822	511
macrolide	MH0013_081120	1.46612231816476e-08	EUR	0.157894736842105	513
streptogramin antibiotic	MH0013_081120	8.66937851596390e-09	EUR	0.12720156555773	511
lincosamide	MH0042_090125	1.38314630448217e-08	EUR	0.174168297455969	511
macrolide	MH0042_090125	1.34343206429037e-08	EUR	0.148148148148148	513
streptogramin antibiotic	MH0042_090125	1.34343206429037e-08	EUR	0.174168297455969	511
lincosamide	SRR413580merged	8.07756537820924e-08	CHN	0.522504892367906	511
macrolide	SRR413580merged	2.30724166964814e-07	CHN	0.750487329434698	513
streptogramin antibiotic	SRR413580merged	5.71848218630805e-08	CHN	0.393346379647749	511
lincosamide	SRR413766merged	2.56708611432649e-07	CHN	0.87866927592955	511
macrolide	SRR413766merged	2.5798176301634e-07	CHN	0.773879142300195	513
streptogramin antibiotic	SRR413766merged	2.49718131192845e-07	CHN	0.833659491193738	511
lincosamide	SRS047014	7.2900361006675e-08	USA	0.49119373776908	511
macrolide	SRS047014	8.99308962349928e-08	USA	0.467836257309941	513
streptogramin antibiotic	SRS047014	8.98859249398641e-08	USA	0.526418786692759	511
lincosamide	kazan5500_2014_03_31_1_L01_21BR_50trimmed_T_F3	6.39648663666191e-08	RUS_HOBL	0.450097847358121	511
macrolide	kazan5500_2014_03_31_1_L01_21BR_50trimmed_T_F3	6.40328909685004e-08	RUS_HOBL	0.385964912280702	513
streptogramin antibiotic	kazan5500_2014_03_31_1_L01_21BR_50trimmed_T_F3	6.39648663666191e-08	RUS_HOBL	0.428571428571429	511
lincosamide	SRR413587merged	1.12774099923435e-07	CHN	0.610567514677104	511
macrolide	SRR413587merged	1.00732222778697e-07	CHN	0.502923976608187	513
streptogramin antibiotic	SRR413587merged	1.00698278859174e-07	CHN	0.555772994129158	511
lincosamide	kazan5500_2014_03_31_1_L01_18BR_50trimmed_T_F3	1.3115537489359e-07	RUS_HOBL	0.661448140900196	511
macrolide	kazan5500_2014_03_31_1_L01_18BR_50trimmed_T_F3	1.48322280948648e-07	RUS_HOBL	0.60233918128655	513
streptogramin antibiotic	kazan5500_2014_03_31_1_L01_18BR_50trimmed_T_F3	1.45216758524658e-07	RUS_HOBL	0.661448140900196	511
lincosamide	185_210_20111102_FRAG_BC_185_210_F3_195	1.26863764489977e-07	RUS	0.651663405088063	511
macrolide	185_210_20111102_FRAG_BC_185_210_F3_195	1.33824951066366e-07	RUS	0.576998050682261	513
streptogramin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_195	1.26059354189255e-07	RUS	0.632093933463796	511
lincosamide	61_106_20121101_FRAG_BC_61_106_F3_73	2.66447270166883e-07	RUS	0.886497064579256	511
macrolide	61_106_20121101_FRAG_BC_61_106_F3_73	2.65634647546241e-07	RUS	0.789473684210526	513
streptogramin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_73	2.65236658919498e-07	RUS	0.857142857142857	511
lincosamide	185_210_20111102_FRAG_BC_185_210_F3_194	1.14604344258373e-07	RUS	0.622309197651663	511
macrolide	185_210_20111102_FRAG_BC_185_210_F3_194	1.165388051632e-07	RUS	0.539961013645224	513
streptogramin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_194	1.14428187909625e-07	RUS	0.590998043052838	511
lincosamide	61_106_20121101_FRAG_BC_61_106_F3_74	1.03160232407317e-08	RUS	0.140900195694716	511
macrolide	61_106_20121101_FRAG_BC_61_106_F3_74	1.47843019335136e-08	RUS	0.161793372319688	513
